id;companyId;containerId;createdAt;customer;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;updatedAt;version;generatedByCampaign
2066;CANNOLI_STORE_01;DNXW3430;2025-06-04T12:26:25;434;FKRGZU;YSSSUB;KDSPro;POS;;True;8617;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;34;3058;89.17;2025-06-04T13:00:25;v1.4.9;False
2067;CANNOLI_STORE_01;WYYX2661;2025-09-13T21:18:32;1237;BIWVPA;ADEMJJ;KDSPro;WEB;;False;5447;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;16;1915;115.41;2025-09-13T21:34:32;v3.9.8;False
2068;CANNOLI_STORE_01;TDCD1035;2025-07-28T12:38:42;30;OEOUKM;FEKRMK;KDSPro;WEB;;False;1832;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;20;1565;75.6;2025-07-28T12:58:42;v2.1.7;False
2069;CANNOLI_STORE_01;ZMUF5001;2024-09-21T10:10:12;969;YJQFPX;URJCDB;KDSPro;APP;;False;5443;False;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;32;2754;76.84;2024-09-21T10:42:12;v1.9.9;False
2070;CANNOLI_STORE_01;YALO4058;2025-02-17T20:00:16;247;VHVGAL;ITXJJG;KDSPro;WEB;;True;9714;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;20;1577;42.6;2025-02-17T20:20:16;v3.7.4;False
2071;CANNOLI_STORE_01;UZIM5941;2025-05-25T12:31:30;148;ZSPFYK;ADGHTF;DirectOrder;POS;;False;9005;True;IMMEDIATE;DELIVERY;IFOOD;;CANCELED;54;4431;89.19;2025-05-25T13:25:30;v2.8.0;False
2072;CANNOLI_STORE_01;TRZW6312;2025-10-02T11:55:34;954;KHBIPT;JIAKVW;KDSPro;POS;;False;9394;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;21;1749;55.55;2025-10-02T12:16:34;v1.3.1;False
2073;CANNOLI_STORE_01;FUGR7410;2025-10-31T20:05:51;71;DGCKEL;ZVFSGX;DirectOrder;APP;;True;3566;False;SCHEDULED;DELIVERY;IFOOD;2025-11-02T09:05:51;CONCLUDED;36;3285;73.51;2025-10-31T20:41:51;v3.4.2;False
2074;CANNOLI_STORE_01;ZPIF4537;2025-05-18T15:00:36;770;HARDDM;OBJVXL;KDSPro;WEB;;True;9517;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;54;4307;95.6;2025-05-18T15:54:36;v2.1.2;False
2075;CANNOLI_STORE_01;GKNE6593;2024-09-18T19:23:31;1019;TWKPWI;CJDODD;KDSPro;WEB;;True;9608;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;31;2696;67.67;2024-09-18T19:54:31;v1.1.0;False
2076;CANNOLI_STORE_01;XNLK6005;2025-02-11T16:02:30;1388;VDALPT;WNPCTQ;DirectOrder;POS;Quasi tempore perferendis dolore voluptas placeat voluptatibus.;True;2155;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;28;2495;87.32;2025-02-11T16:30:30;v3.3.9;False
2077;CANNOLI_STORE_01;ERCM5536;2025-09-29T12:13:55;969;XTYBTP;OEKJRA;DirectOrder;WEB;;True;8191;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;37;3070;59.24;2025-09-29T12:50:55;v1.0.9;False
2078;CANNOLI_STORE_01;FXWK1166;2025-04-19T14:18:53;176;AYLAPU;NIKOFZ;DirectOrder;WEB;;False;3331;True;IMMEDIATE;TAKEOUT;PDV;;CANCELED;48;3343;49.01;2025-04-19T15:06:53;v1.7.7;False
2079;CANNOLI_STORE_01;SCMA6382;2024-11-22T13:56:18;176;XBDDSK;LYDSEQ;KDSPro;POS;;False;8738;False;IMMEDIATE;INDOOR;PDV;;CONCLUDED;29;2810;92.04;2024-11-22T14:25:18;v3.1.1;False
2080;CANNOLI_STORE_01;TEJC9715;2025-05-14T14:24:29;1301;FNYAGW;KGZJTH;DirectOrder;POS;;False;8181;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;55;3707;94.9;2025-05-14T15:19:29;v1.9.1;False
2081;CANNOLI_STORE_01;PMLV3178;2025-09-12T09:05:19;1264;ZRODGP;YASCMJ;DirectOrder;APP;;False;1364;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;44;3283;101.55;2025-09-12T09:49:19;v1.5.0;False
2082;CANNOLI_STORE_01;KQYU0326;2025-10-25T19:55:12;789;UESHJM;FHKKSF;DirectOrder;WEB;;False;1026;False;SCHEDULED;DELIVERY;WHATSAPP;2025-10-26T13:55:12;CONCLUDED;26;2396;67.93;2025-10-25T20:21:12;v3.9.6;False
2083;CANNOLI_STORE_01;HXSS8066;2024-06-05T12:20:55;810;PVLZGK;VTTABW;KDSPro;POS;;True;9752;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;47;3305;115.35;2024-06-05T13:07:55;v2.6.8;False
2084;CANNOLI_STORE_01;TQKL4121;2025-11-17T19:48:21;1345;PCHKHV;NIMKHG;KDSPro;POS;;True;9868;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;38;2693;83.06;2025-11-17T20:26:21;v2.8.2;False
2085;CANNOLI_STORE_01;KPLT8736;2024-12-24T17:02:49;1231;FMBTGH;SELNEQ;DirectOrder;POS;;False;5828;False;IMMEDIATE;INDOOR;PDV;;CONCLUDED;59;3969;57.41;2024-12-24T18:01:49;v1.9.4;False
2086;CANNOLI_STORE_01;ZRYN2291;2024-08-20T17:36:45;352;MUAZTX;RKHDYS;KDSPro;APP;;True;2312;False;IMMEDIATE;DELIVERY;IFOOD;;CANCELED;38;2670;96.06;2024-08-20T18:14:45;v1.6.3;False
2087;CANNOLI_STORE_01;PJUF0029;2024-07-19T16:20:09;1456;NORVJR;JZFXGR;KDSPro;POS;;False;6351;True;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;47;3544;82.18;2024-07-19T17:07:09;v2.0.1;False
2088;CANNOLI_STORE_01;VOWV6693;2024-03-25T17:33:22;30;JHPHQI;MKBPZJ;DirectOrder;APP;;False;1780;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;31;2174;46.74;2024-03-25T18:04:22;v1.1.2;False
2089;CANNOLI_STORE_01;NGMG0795;2025-04-14T19:28:50;43;LNCFZX;PLUQPI;KDSPro;POS;;True;1481;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;26;2568;77.76;2025-04-14T19:54:50;v1.6.9;False
2090;CANNOLI_STORE_01;NMJN2557;2024-03-24T13:49:29;55;YXDCKS;JBVMKK;DirectOrder;WEB;;False;7880;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;46;3497;88.58;2024-03-24T14:35:29;v1.1.0;False
2091;CANNOLI_STORE_01;TYUG1191;2025-01-27T22:12:42;19;ZVAUIM;SWOCVI;KDSPro;WEB;;False;6936;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;45;3251;29.87;2025-01-27T22:57:42;v2.2.8;False
2092;CANNOLI_STORE_01;DVOM9692;2025-11-09T16:34:39;1357;QIEBFI;RQUGOC;DirectOrder;WEB;;False;1818;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;48;3668;107.84;2025-11-09T17:22:39;v1.6.6;False
2093;CANNOLI_STORE_01;VUWU4293;2025-09-18T16:53:27;1151;ZTFTBS;DZLGPM;DirectOrder;WEB;;False;9549;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;18;1504;73.46;2025-09-18T17:11:27;v1.0.7;False
2094;CANNOLI_STORE_01;DJPO8065;2025-08-29T11:39:48;530;NBFGPD;CWBRID;KDSPro;APP;;True;6336;False;IMMEDIATE;INDOOR;PDV;;CONCLUDED;59;4735;76.13;2025-08-29T12:38:48;v2.1.4;False
2095;CANNOLI_STORE_01;BLBW6639;2024-04-17T19:47:17;653;ZDXXPI;CIGDND;DirectOrder;APP;;True;1282;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;41;3369;66.63;2024-04-17T20:28:17;v3.6.0;False
2096;CANNOLI_STORE_01;LYRS3841;2024-12-07T23:48:30;758;YHDESF;LPLEKY;DirectOrder;APP;;True;7087;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;41;3375;54.74;2024-12-08T00:29:30;v1.1.3;False
2097;CANNOLI_STORE_01;WIVL7251;2024-03-31T16:31:28;526;NLBCBH;MJGUZD;KDSPro;WEB;;True;9512;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;56;4443;74.05;2024-03-31T17:27:28;v3.4.1;False
2098;CANNOLI_STORE_01;ICSL1129;2025-09-13T13:09:16;1282;SNNEDF;COZFJH;KDSPro;POS;;True;5630;False;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;45;3879;74.28;2025-09-13T13:54:16;v1.6.9;False
2099;CANNOLI_STORE_01;MRIH5260;2024-03-31T20:56:31;1438;USNVHR;EDBRGG;DirectOrder;POS;;False;7916;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;37;3375;63.7;2024-03-31T21:33:31;v2.2.3;False
2100;CANNOLI_STORE_01;VUGE5454;2024-11-04T11:38:05;383;DXFMYG;MQMIBX;DirectOrder;WEB;;True;7887;True;SCHEDULED;DELIVERY;99FOOD;2024-11-05T08:38:05;CONCLUDED;23;2342;91.82;2024-11-04T12:01:05;v2.9.7;False
2101;CANNOLI_STORE_01;BMFJ9435;2025-07-06T12:45:17;1135;ETRAFD;XSCOVR;DirectOrder;WEB;;True;2756;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;32;2388;97.87;2025-07-06T13:17:17;v1.2.3;False
2102;CANNOLI_STORE_01;PBYS1850;2025-11-16T12:17:22;1347;LWFMIN;SRHHEN;DirectOrder;WEB;;True;5327;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;34;2711;76.94;2025-11-16T12:51:22;v2.4.4;False
2103;CANNOLI_STORE_01;MEWC8065;2025-09-29T19:19:48;399;GNKOKG;WBSBFM;DirectOrder;WEB;;False;2942;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;34;2639;85.45;2025-09-29T19:53:48;v3.4.6;False
2104;CANNOLI_STORE_01;OIZS6986;2024-06-11T11:00:29;1051;LUHWVT;UGBVYN;KDSPro;APP;;True;7972;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;44;2994;75.27;2024-06-11T11:44:29;v1.0.1;False
2105;CANNOLI_STORE_01;HFZY2429;2025-02-04T21:32:08;1375;QGTXPV;BNIYEU;KDSPro;WEB;;False;7621;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;28;2304;114.78;2025-02-04T22:00:08;v1.4.2;False
2106;CANNOLI_STORE_01;QBPE5082;2025-09-18T19:34:18;1399;PPRAYM;KTRQLF;DirectOrder;WEB;;False;8654;False;IMMEDIATE;DELIVERY;WHATSAPP;;CANCELED;31;2237;52.7;2025-09-18T20:05:18;v3.5.4;False
2107;CANNOLI_STORE_01;HETP1247;2025-10-10T22:33:00;887;AHSUAU;LPZYPU;DirectOrder;WEB;;False;4382;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;18;1654;76.26;2025-10-10T22:51:00;v1.5.7;False
2108;CANNOLI_STORE_01;YPOC3553;2024-07-10T19:08:42;1319;NYCYCF;CDXSPV;DirectOrder;POS;;False;1906;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;59;4011;39.42;2024-07-10T20:07:42;v2.3.8;False
2109;CANNOLI_STORE_01;GIOG0248;2025-10-25T17:39:11;1250;CUIVYE;VVNGZA;DirectOrder;POS;;True;6058;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;49;3711;29.65;2025-10-25T18:28:11;v1.1.4;False
2110;CANNOLI_STORE_01;MWAF4560;2024-09-03T11:36:38;1231;GLYPPL;LSCHAN;KDSPro;APP;;True;1514;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;46;3209;117.11;2024-09-03T12:22:38;v3.3.1;False
2111;CANNOLI_STORE_01;IDDR3365;2025-07-27T11:22:30;1231;VGJDDS;SMRFPL;KDSPro;WEB;;True;6007;True;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;56;3734;63.89;2025-07-27T12:18:30;v1.5.5;False
2112;CANNOLI_STORE_01;TJNX7274;2025-06-25T23:14:41;378;KZIVAZ;FDIQDY;DirectOrder;APP;;False;2399;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;18;1558;90.08;2025-06-25T23:32:41;v2.4.8;False
2113;CANNOLI_STORE_01;VZWI8150;2025-06-28T20:08:18;974;FTCEIJ;OOAPHK;KDSPro;POS;;True;6661;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;44;3531;40.8;2025-06-28T20:52:18;v1.2.1;False
2114;CANNOLI_STORE_01;JHDG4290;2024-07-18T10:13:22;1173;KSBPNF;ZDAWTW;KDSPro;POS;;False;9232;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;41;2931;62.28;2024-07-18T10:54:22;v1.9.3;False
2115;CANNOLI_STORE_01;BZCR9411;2025-11-10T21:25:36;638;ZUDNER;KXSRGC;DirectOrder;WEB;;False;7212;False;IMMEDIATE;DELIVERY;WHATSAPP;;CANCELED;50;3812;119.04;2025-11-10T22:15:36;v3.8.0;False
2116;CANNOLI_STORE_01;XPWA3911;2025-08-02T16:15:23;1090;OVUURI;MHVLVF;DirectOrder;WEB;;True;8918;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;55;4193;49.72;2025-08-02T17:10:23;v3.0.6;False
2117;CANNOLI_STORE_01;NMGH6286;2024-07-10T23:27:47;737;OWFBTS;EGIFBC;KDSPro;APP;;True;5983;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;49;3564;93.09;2024-07-11T00:16:47;v3.6.1;False
2118;CANNOLI_STORE_01;MECB4390;2025-09-26T14:43:08;1352;GADIIK;ONNFWY;KDSPro;APP;;False;2082;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;17;1500;88.22;2025-09-26T15:00:08;v2.1.0;False
2119;CANNOLI_STORE_01;MVDH5146;2024-11-15T20:48:41;401;OJSYZG;TPNHCI;KDSPro;WEB;;True;6238;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;39;2694;87.63;2024-11-15T21:27:41;v2.7.9;False
2120;CANNOLI_STORE_01;RAYE7914;2025-09-24T12:51:54;1224;DVOMWY;BXKOJG;KDSPro;WEB;;False;3992;False;IMMEDIATE;INDOOR;PDV;;CONCLUDED;45;3815;95.09;2025-09-24T13:36:54;v1.8.7;False
2121;CANNOLI_STORE_01;IJWL2957;2025-10-27T21:56:11;122;IFBTXP;AGTXJL;KDSPro;APP;;True;9006;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;30;2433;57.77;2025-10-27T22:26:11;v2.5.0;False
2122;CANNOLI_STORE_01;UGHO1741;2025-08-08T20:07:26;216;TSAHWS;YORPTT;KDSPro;POS;;False;9382;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;57;4069;62.74;2025-08-08T21:04:26;v3.2.7;False
2123;CANNOLI_STORE_01;ZXVD7553;2025-04-25T13:57:51;838;XFBRKR;YIMAUQ;DirectOrder;APP;;False;2452;False;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;34;3081;48.22;2025-04-25T14:31:51;v3.2.6;False
2124;CANNOLI_STORE_01;ALWH9989;2024-07-29T19:33:42;32;OWXYDU;DAUYWP;KDSPro;POS;;True;4744;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;53;3988;85.51;2024-07-29T20:26:42;v2.9.3;False
2125;CANNOLI_STORE_01;TJDQ1819;2024-03-31T14:10:26;457;VPQSJY;FUQWTH;KDSPro;POS;;False;7207;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;53;4064;108.12;2024-03-31T15:03:26;v3.9.7;False
2126;CANNOLI_STORE_01;CKQH1861;2025-03-11T20:02:24;1465;VFNNZM;XKPQNC;KDSPro;POS;;False;1697;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;48;3965;73.33;2025-03-11T20:50:24;v2.6.0;False
2127;CANNOLI_STORE_01;CVHQ4657;2025-03-30T13:12:26;1338;SLOQPC;MNWECD;DirectOrder;WEB;;False;7964;True;SCHEDULED;DELIVERY;WHATSAPP;2025-03-31T10:12:26;CONCLUDED;22;1676;96.62;2025-03-30T13:34:26;v3.3.1;False
2128;CANNOLI_STORE_01;FXWV1122;2024-10-25T19:15:20;443;VZSWKL;MZQWNJ;DirectOrder;WEB;;True;1232;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;38;3009;47.18;2024-10-25T19:53:20;v3.4.5;False
2129;CANNOLI_STORE_01;DRUL9854;2025-01-17T19:47:46;732;LLDROX;FWPLNZ;KDSPro;WEB;;True;7896;False;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;32;2883;71.97;2025-01-17T20:19:46;v2.5.9;False
2130;CANNOLI_STORE_01;PIKK9517;2025-04-03T13:28:35;834;FDYGNZ;SSBBQN;DirectOrder;POS;Iste nisi hic sunt distinctio.;False;5387;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;27;2659;58.95;2025-04-03T13:55:35;v3.9.4;False
2131;CANNOLI_STORE_01;KAEU0772;2025-09-02T19:11:21;535;BWXPHG;VDQJCY;DirectOrder;WEB;;False;9192;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;15;1609;55.61;2025-09-02T19:26:21;v2.7.2;False
2132;CANNOLI_STORE_01;OJDA0283;2024-10-29T11:55:41;383;QXSQRL;SBACVP;KDSPro;WEB;;False;2042;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;34;2673;59.94;2024-10-29T12:29:41;v3.9.9;False
2133;CANNOLI_STORE_01;XITO2236;2025-09-13T20:43:45;1010;NAUSQD;ENCIBQ;DirectOrder;WEB;;False;9579;True;SCHEDULED;DELIVERY;99FOOD;2025-09-15T18:43:45;CONCLUDED;34;3163;51.12;2025-09-13T21:17:45;v3.3.8;False
2134;CANNOLI_STORE_01;KQHJ1161;2025-09-09T09:56:09;1163;BMSANO;ZOLTYP;DirectOrder;WEB;;True;4509;True;SCHEDULED;DELIVERY;99FOOD;2025-09-10T20:56:09;CONCLUDED;21;2093;80.49;2025-09-09T10:17:09;v2.0.1;False
2135;CANNOLI_STORE_01;CWTC7563;2024-12-25T19:43:58;61;LQXXBB;IXHTSM;KDSPro;APP;;True;8347;False;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;49;3792;99.34;2024-12-25T20:32:58;v3.6.5;False
2136;CANNOLI_STORE_01;TKTN0568;2025-10-21T19:36:50;640;KTFCYP;PNWQNN;KDSPro;APP;;True;5101;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;20;2153;74.32;2025-10-21T19:56:50;v2.3.8;False
2137;CANNOLI_STORE_01;QMGT1554;2025-06-29T15:47:05;172;IKMQZQ;PRFAVC;DirectOrder;APP;;False;7277;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;47;3380;54.41;2025-06-29T16:34:05;v1.7.0;False
2138;CANNOLI_STORE_01;USFQ0401;2025-11-08T20:55:13;1348;YASRWH;ZJFRAM;DirectOrder;POS;Et deserunt culpa assumenda assumenda unde.;True;3727;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;36;2516;83.11;2025-11-08T21:31:13;v3.4.3;False
2139;CANNOLI_STORE_01;ZLIN4336;2025-09-12T13:30:53;1012;MAUBVE;KKBMGD;KDSPro;WEB;Corrupti quisquam cumque est enim accusantium.;False;2139;False;SCHEDULED;DELIVERY;IFOOD;2025-09-13T07:30:53;CONCLUDED;44;3679;68.41;2025-09-12T14:14:53;v3.2.8;False
2140;CANNOLI_STORE_01;TRHC8747;2024-03-11T10:46:40;676;NVCYSE;ULEGWC;KDSPro;APP;;True;3530;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;48;3326;82.78;2024-03-11T11:34:40;v2.0.1;False
2141;CANNOLI_STORE_01;YFED6683;2025-08-07T18:23:31;1456;WGWSUA;CAQESN;DirectOrder;WEB;;True;4372;True;SCHEDULED;DELIVERY;IFOOD;2025-08-08T03:23:31;CONCLUDED;27;2600;70.14;2025-08-07T18:50:31;v3.6.5;False
2142;CANNOLI_STORE_01;WMGY7971;2025-07-06T20:56:37;979;QIRALQ;KMIVQX;KDSPro;WEB;;True;9970;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;60;4746;30.32;2025-07-06T21:56:37;v2.2.3;False
2143;CANNOLI_STORE_01;CPHL5549;2025-03-16T14:18:29;653;QYBKOS;VVCWJE;KDSPro;APP;;False;4251;False;IMMEDIATE;INDOOR;PDV;;CANCELED;48;3794;26.14;2025-03-16T15:06:29;v1.2.4;True
2144;CANNOLI_STORE_01;SJVC8136;2024-12-11T19:01:35;668;CVEDMY;SQFKPB;KDSPro;POS;;False;4221;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;53;3512;75.59;2024-12-11T19:54:35;v2.2.4;False
2145;CANNOLI_STORE_01;PWJX8515;2025-07-14T20:21:14;1496;WBEFDR;LZMDNL;KDSPro;APP;;False;7185;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;40;3438;69.74;2025-07-14T21:01:14;v1.7.9;False
2146;CANNOLI_STORE_01;GCNF2266;2024-03-19T21:07:56;249;CSADYO;LIFJFT;KDSPro;POS;;True;9381;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;51;3367;86.27;2024-03-19T21:58:56;v2.9.5;False
2147;CANNOLI_STORE_01;SGBJ2187;2025-09-09T11:13:05;717;PQCTVC;IOZXSM;DirectOrder;APP;;True;4160;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;29;2447;68.68;2025-09-09T11:42:05;v2.3.9;False
2148;CANNOLI_STORE_01;OWJN5336;2025-04-30T19:47:30;146;XWMRNJ;ZNWIJX;KDSPro;WEB;;True;5087;False;SCHEDULED;DELIVERY;99FOOD;2025-05-01T12:47:30;CONCLUDED;36;3277;67.76;2025-04-30T20:23:30;v1.0.3;False
2149;CANNOLI_STORE_01;VOND8198;2025-11-24T12:04:58;87;ZQESCP;OZRMXY;KDSPro;POS;;True;4402;False;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;60;4757;80.28;2025-11-24T13:04:58;v2.2.5;False
2150;CANNOLI_STORE_01;PBCN1803;2024-03-30T09:39:32;1482;BJZSQC;ZMAIII;DirectOrder;APP;;True;4543;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;42;2931;88.33;2024-03-30T10:21:32;v1.8.4;False
2151;CANNOLI_STORE_01;WOGF9963;2025-07-29T22:14:32;543;RUKGNT;PJYUBQ;KDSPro;APP;;False;6727;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;59;4400;97.09;2025-07-29T23:13:32;v1.8.7;False
2152;CANNOLI_STORE_01;ZFTX7133;2025-05-08T11:58:24;662;EHEDEA;GCWLHC;DirectOrder;APP;;True;6229;True;SCHEDULED;DELIVERY;WHATSAPP;2025-05-08T21:58:24;CONCLUDED;27;2724;34.65;2025-05-08T12:25:24;v3.0.5;False
2153;CANNOLI_STORE_01;RWFL2352;2024-05-01T21:11:57;30;QHWLJJ;COJNAN;KDSPro;APP;;False;2063;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;53;3823;87.26;2024-05-01T22:04:57;v1.6.5;False
2154;CANNOLI_STORE_01;UOLC2348;2025-10-31T09:42:37;49;VJKHAZ;VNLZZB;KDSPro;APP;Deserunt incidunt quaerat nisi expedita corrupti.;False;6913;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;40;3580;45.4;2025-10-31T10:22:37;v1.6.0;False
2155;CANNOLI_STORE_01;YNOI1019;2024-09-24T20:22:35;681;TXHEEC;QFSNQL;DirectOrder;POS;;False;4956;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;35;2921;93.07;2024-09-24T20:57:35;v1.4.2;False
2156;CANNOLI_STORE_01;AAQO9015;2025-06-25T19:40:53;1413;XIXDUK;ODYUSV;KDSPro;WEB;;False;1617;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;16;1415;21.3;2025-06-25T19:56:53;v3.3.3;False
2157;CANNOLI_STORE_01;BWGW0944;2025-06-14T21:10:01;1014;YBFSOW;JLHTSW;KDSPro;POS;;True;9731;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;23;1881;23.07;2025-06-14T21:33:01;v2.6.9;False
2158;CANNOLI_STORE_01;HRCS4244;2025-08-05T16:31:28;686;PLLOMI;CXZKEO;KDSPro;APP;;False;4254;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;43;2975;101.87;2025-08-05T17:14:28;v3.6.2;False
2159;CANNOLI_STORE_01;AUWD5837;2024-10-19T20:52:08;648;AAFKII;KTGTWJ;KDSPro;POS;Eius aperiam quaerat.;True;1249;True;SCHEDULED;DELIVERY;IFOOD;2024-10-21T18:52:08;CONCLUDED;21;1976;47.2;2024-10-19T21:13:08;v2.0.9;False
2160;CANNOLI_STORE_01;ZKOP9006;2024-04-06T11:23:58;51;GYLSTZ;SKVWEU;KDSPro;APP;;True;8031;False;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;59;4192;36.05;2024-04-06T12:22:58;v1.7.6;False
2161;CANNOLI_STORE_01;NNZD8561;2025-05-11T20:28:11;1095;BIYLBL;LRKPUV;DirectOrder;WEB;;True;3700;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;40;2765;63.64;2025-05-11T21:08:11;v3.1.1;False
2162;CANNOLI_STORE_01;KWYN6714;2025-07-28T11:40:11;49;BXHKTM;CWVDMN;KDSPro;POS;;True;4935;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;26;2161;112.57;2025-07-28T12:06:11;v2.2.4;False
2163;CANNOLI_STORE_01;ZRAI9145;2024-03-03T09:24:31;1404;HVVXGG;ZXFTVJ;DirectOrder;APP;;False;1140;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;32;2315;87.57;2024-03-03T09:56:31;v1.6.8;False
2164;CANNOLI_STORE_01;UFSD3541;2025-03-22T18:31:28;675;GHFSFB;XLGNOR;DirectOrder;WEB;;True;5213;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;17;1913;61.1;2025-03-22T18:48:28;v3.3.2;False
2165;CANNOLI_STORE_01;LLYQ2339;2025-03-08T20:52:54;515;VZXMCY;QIVSLB;DirectOrder;WEB;;True;3615;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;49;3275;32.73;2025-03-08T21:41:54;v3.4.8;True
2166;CANNOLI_STORE_01;VLCK0436;2025-02-09T13:27:22;1305;WFBHDU;ZRCLCC;DirectOrder;WEB;;True;3138;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;43;3566;82.14;2025-02-09T14:10:22;v3.4.5;False
2167;CANNOLI_STORE_01;NKRF7417;2025-09-27T12:51:54;372;OUDLGM;LWWYAX;KDSPro;WEB;;True;7842;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;55;4435;34.68;2025-09-27T13:46:54;v2.1.3;False
2168;CANNOLI_STORE_01;MRGE9509;2024-11-25T20:58:54;535;FDEHXC;YKUHGA;KDSPro;POS;;False;8804;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;31;2440;72.51;2024-11-25T21:29:54;v1.2.2;False
